SampleID,Tissue,Treatment,Replicate,Sex,Age_weeks,Gene,Expression,QC_pass,BatchID
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene001,6.233,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene002,6.7915,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene003,0.389,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene004,2.1725,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene005,4.0084,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene006,1.6528,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene007,4.1243,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene008,3.0518,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene009,3.5131,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene010,3.8625,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene011,5.6,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene012,2.9554,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene013,2.2341,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene014,3.435,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene015,1.4399,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene016,0.6527,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene017,0.6953,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene018,2.2084,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene019,3.9917,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene020,2.2448,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene021,3.7919,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene022,2.3848,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene023,4.7067,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene024,3.9953,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene025,5.3484,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene026,4.8323,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene027,3.1908,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene028,3.6572,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene029,4.0259,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene030,3.0011,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene031,2.1893,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene032,1.9769,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene033,2.0399,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene034,4.2637,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene035,4.6296,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene036,4.8246,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene037,8.3782,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene038,3.4245,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene039,3.4823,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene040,6.2078,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene041,4.0011,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene042,3.5583,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene043,1.0405,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene044,4.2558,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene045,4.1052,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene046,1.6915,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene047,0.3383,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene048,4.085,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene049,4.8413,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene050,2.4481,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene051,1.6545,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene052,3.2437,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene053,3.1325,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene054,1.0261,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene055,1.9803,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene056,3.7615,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene057,1.553,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene058,5.1221,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene059,3.6512,True,Batch1
Li_Tre_M_Rep3,Liver,Treated,3,Male,9.7,Gene060,4.4366,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Actb,6.6898,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gapdh,5.8172,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Rplp0,6.629,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,B2m,5.574,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Hprt,7.0516,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Pgk1,7.4973,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Sdha,6.1739,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Tbp,7.0894,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Ywhaz,5.3987,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Eif4a2,6.3928,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Snap25,0.5059,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Syp,1.0544,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Map2,0.0,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gfap,0.1588,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Mbp,0.0,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Nestin,0.7014,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Camk2a,1.1693,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Tubb3,0.6836,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Nefl,0.5523,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Chrna4,0.8885,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Alb,9.7639,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Cyp2e1,10.1043,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Fabp1,9.7914,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,G6pc,9.4106,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Apob,8.6915,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Hmgcr,8.9352,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Tat,8.681,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Sds,9.5944,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Arg1,8.837,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Pck1,9.7451,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Myh4,0.4575,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Actn2,0.0,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Tnni2,0.0,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Atp2a1,0.0,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Myl1,1.257,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Myf5,0.9735,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Myod1,0.4144,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Ckm,0.7378,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Tnnc2,0.7423,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Tpm2,0.0,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Hspa1a,7.1156,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Hsp90aa1,6.6441,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Dnajb1,7.2127,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Jun,7.9583,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Fos,5.3137,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Nfkb1,6.701,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Il6,5.1597,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Cxcl1,7.7243,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Ccl2,5.6712,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Tnf,6.7573,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Ppara,1.8757,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Pparg,1.4422,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Acaca,2.6761,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Fasn,2.4932,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Scd1,2.4957,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Cpt1a,0.7487,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Hadha,1.7559,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Acsl1,0.9545,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Pdk4,2.9678,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Lpl,1.8233,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene001,1.5898,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene002,2.2932,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene003,3.8299,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene004,2.7924,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene005,4.2758,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene006,4.7303,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene007,0.7864,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene008,5.1922,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene009,2.6394,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene010,5.5278,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene011,2.2829,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene012,0.7983,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene013,4.4061,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene014,3.9888,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene015,1.5633,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene016,1.883,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene017,4.8532,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene018,4.035,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene019,2.6108,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene020,3.7946,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene021,3.2854,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene022,2.0682,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene023,4.2343,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene024,4.0461,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene025,3.6498,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene026,4.65,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene027,5.852,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene028,1.5046,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene029,2.1119,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene030,2.7255,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene031,4.4814,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene032,2.4759,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene033,4.0543,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene034,1.7929,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene035,1.3413,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene036,3.0276,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene037,2.0622,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene038,3.5844,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene039,3.8073,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene040,0.7024,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene041,2.4681,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene042,3.7401,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene043,4.1219,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene044,4.4097,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene045,2.2456,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene046,2.5364,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene047,3.9479,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene048,2.8472,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene049,2.3044,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene050,3.1848,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene051,3.3893,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene052,1.1956,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene053,3.6835,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene054,3.5102,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene055,3.7423,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene056,3.6033,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene057,6.0677,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene058,3.4047,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene059,4.2305,True,Batch1
Li_Tre_F_Rep1,Liver,Treated,1,Female,8.0,Gene060,3.8509,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Actb,6.1628,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gapdh,6.4713,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Rplp0,5.5074,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,B2m,7.7592,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Hprt,6.0265,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Pgk1,5.9661,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Sdha,6.5067,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Tbp,6.1966,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Ywhaz,6.5292,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Eif4a2,5.6045,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Snap25,0.8501,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Syp,0.3008,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Map2,0.0005,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gfap,0.5796,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Mbp,0.7848,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Nestin,0.0,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Camk2a,0.0964,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Tubb3,0.0,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Nefl,0.2906,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Chrna4,0.8788,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Alb,9.665,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Cyp2e1,8.8346,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Fabp1,9.3311,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,G6pc,10.9545,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Apob,9.8198,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Hmgcr,8.7513,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Tat,9.0575,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Sds,9.5244,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Arg1,9.7294,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Pck1,9.0888,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Myh4,0.5454,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Actn2,0.1049,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Tnni2,0.3607,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Atp2a1,1.7779,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Myl1,0.0916,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Myf5,0.2777,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Myod1,0.0,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Ckm,1.1799,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Tnnc2,0.0,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Tpm2,0.0,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Hspa1a,5.8869,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Hsp90aa1,7.9417,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Dnajb1,5.8337,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Jun,7.9553,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Fos,4.6718,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Nfkb1,6.4636,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Il6,7.3977,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Cxcl1,5.6824,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Ccl2,6.8871,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Tnf,6.8755,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Ppara,2.5587,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Pparg,1.4492,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Acaca,1.4188,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Fasn,1.1732,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Scd1,0.606,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Cpt1a,2.7358,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Hadha,0.7481,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Acsl1,1.3372,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Pdk4,2.3655,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Lpl,1.7422,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene001,4.8487,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene002,3.454,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene003,1.7282,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene004,3.1255,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene005,4.1043,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene006,1.7757,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene007,4.8484,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene008,3.211,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene009,3.5612,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene010,4.5454,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene011,0.865,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene012,3.0494,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene013,4.8963,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene014,3.6676,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene015,4.1791,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene016,3.4856,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene017,0.4713,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene018,4.5204,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene019,0.0,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene020,5.2688,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene021,2.1383,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene022,4.0768,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene023,0.8678,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene024,4.6882,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene025,4.2714,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene026,4.2416,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene027,0.0215,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene028,2.057,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene029,3.8796,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene030,5.2202,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene031,1.963,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene032,1.8718,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene033,2.6601,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene034,6.9868,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene035,2.8847,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene036,2.7186,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene037,2.9649,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene038,3.0874,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene039,5.1812,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene040,3.4516,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene041,7.1029,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene042,3.4263,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene043,4.9859,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene044,2.3213,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene045,1.2689,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene046,3.6468,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene047,3.7304,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene048,2.5205,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene049,4.8984,True,Batch1
Li_Tre_F_Rep2,Liver,Treated,2,Female,10.8,Gene050,2.8737,True,Batch1
